employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
60260,Sales & Marketing,region_5,Masters & above,m,other,1,32,5,4,0,0,51
56604,Finance,region_32,Bachelors,m,other,2,26,,1,0,0,61
36330,Technology,region_14,Bachelors,f,other,1,31,3,2,0,0,78
63206,Procurement,region_7,Masters & above,f,sourcing,1,38,1,6,0,0,67
73972,Sales & Marketing,region_15,Bachelors,f,other,1,31,3,6,0,0,48
31884,Technology,region_15,Bachelors,f,sourcing,1,31,4,7,0,0,76
41724,Technology,region_29,Bachelors,m,other,1,30,3,2,0,0,79
49031,Sales & Marketing,region_28,,m,sourcing,1,33,5,4,1,0,51
68954,Sales & Marketing,region_5,Masters & above,m,sourcing,1,35,5,8,0,0,52
26015,Technology,region_7,Masters & above,m,other,1,35,2,6,0,0,79
10386,Technology,region_7,Masters & above,m,other,1,33,5,8,1,0,78
27529,Sales & Marketing,region_21,Bachelors,m,other,1,32,1,10,0,0,48
15214,Technology,region_24,Bachelors,f,other,1,28,2,5,0,0,73
46038,Operations,region_2,Bachelors,m,sourcing,1,45,2,14,0,0,54
4336,Technology,region_25,Masters & above,f,other,1,36,3,11,0,0,76
76827,Procurement,region_31,Bachelors,f,sourcing,2,34,1,8,0,0,70
60697,Sales & Marketing,region_15,Bachelors,f,sourcing,1,29,1,6,0,0,46
43537,Sales & Marketing,region_22,Bachelors,m,sourcing,1,40,4,4,0,0,48
16462,Procurement,region_2,Masters & above,f,other,1,42,5,11,1,0,68
944,Operations,region_15,Bachelors,f,sourcing,2,30,3,2,1,1,61
63624,Sales & Marketing,region_2,Bachelors,m,sourcing,2,43,4,3,1,0,52
64873,Operations,region_15,Bachelors,m,sourcing,2,36,3,8,0,0,63
18136,Analytics,region_29,Masters & above,m,sourcing,2,31,5,5,1,0,81
15247,Operations,region_7,Bachelors,f,sourcing,1,32,3,6,0,0,58
49058,Sales & Marketing,region_28,Masters & above,m,other,1,36,1,2,0,0,53
204,Operations,region_29,Bachelors,m,sourcing,1,25,,1,0,0,58
32369,R&D,region_2,Bachelors,m,other,1,31,3,6,0,0,82
31563,Sales & Marketing,region_33,Bachelors,m,sourcing,1,39,3,4,1,0,51
3161,Analytics,region_7,Bachelors,m,sourcing,1,31,5,7,0,0,85
60986,Analytics,region_31,Bachelors,m,other,1,34,3,7,0,0,84
56969,Procurement,region_2,Masters & above,f,other,1,52,1,13,0,0,69
64750,Sales & Marketing,region_10,Masters & above,m,sourcing,1,39,3,3,1,0,50
2266,Operations,region_22,Bachelors,m,sourcing,1,26,1,3,0,0,59
56746,Procurement,region_4,Bachelors,m,other,1,26,3,4,1,0,71
77311,Sales & Marketing,region_2,Masters & above,f,other,1,53,3,18,1,0,50
42657,HR,region_28,Bachelors,m,other,1,30,2,2,0,0,53
77082,Procurement,region_17,Masters & above,f,sourcing,1,35,1,8,0,0,66
25614,Sales & Marketing,region_13,Bachelors,f,sourcing,1,34,5,3,1,0,48
27980,Sales & Marketing,region_17,Masters & above,m,other,1,38,3,9,0,0,50
32917,Sales & Marketing,region_31,Masters & above,f,sourcing,1,31,3,4,0,0,46
65274,Sales & Marketing,region_19,Bachelors,m,sourcing,1,45,1,5,1,0,48
30500,Operations,region_2,Bachelors,m,other,2,25,3,2,0,0,59
45630,Analytics,region_14,Bachelors,m,other,1,27,5,2,1,0,84
51376,Operations,region_22,,m,other,1,27,2,3,0,0,61
7811,Operations,region_2,Bachelors,m,other,1,44,5,13,0,0,56
10757,Finance,region_13,Bachelors,f,other,1,31,5,5,1,0,59
42265,Sales & Marketing,region_25,Bachelors,m,other,1,33,3,4,0,0,48
34632,Sales & Marketing,region_22,,m,sourcing,1,22,2,2,0,0,48
32231,Procurement,region_4,Masters & above,m,sourcing,1,31,2,8,0,0,71
71804,Operations,region_2,Bachelors,f,sourcing,1,52,3,2,0,0,61
7680,Procurement,region_7,Masters & above,m,sourcing,2,38,1,4,0,0,74
21197,Procurement,region_2,Masters & above,f,sourcing,1,41,4,10,1,0,74
40877,Procurement,region_8,Bachelors,f,other,1,30,3,4,1,0,71
20310,Analytics,region_11,Bachelors,m,sourcing,1,29,3,5,0,0,81
50937,Finance,region_20,Bachelors,m,sourcing,4,35,3,7,1,0,58
55016,Operations,region_2,Bachelors,m,other,2,39,3,12,0,0,56
41365,Analytics,region_2,Masters & above,m,sourcing,2,34,5,4,1,0,82
64341,R&D,region_22,Bachelors,m,other,1,28,5,2,1,0,81
40258,Operations,region_27,Bachelors,m,sourcing,2,26,4,1,1,0,61
1926,Operations,region_2,Bachelors,m,other,1,23,5,2,1,0,59
9700,Sales & Marketing,region_2,Bachelors,f,sourcing,1,50,1,6,0,0,46
67640,Sales & Marketing,region_22,Masters & above,m,other,1,47,5,2,0,0,50
46906,Sales & Marketing,region_23,Bachelors,m,other,1,36,2,8,0,0,50
64232,Sales & Marketing,region_1,Masters & above,f,sourcing,1,35,4,6,0,0,50
41154,Technology,region_16,Bachelors,m,sourcing,1,38,1,5,0,0,81
48132,Operations,region_8,Bachelors,f,sourcing,1,39,3,3,0,0,56
55595,Operations,region_13,Bachelors,f,sourcing,2,32,5,6,0,0,88
63541,Finance,region_2,Bachelors,m,sourcing,1,31,5,2,0,0,60
42901,Procurement,region_15,Bachelors,f,sourcing,1,30,5,3,1,0,71
66495,Finance,region_4,Bachelors,m,other,1,33,5,7,1,0,54
53314,Sales & Marketing,region_4,Masters & above,m,sourcing,2,31,5,4,0,0,46
1913,Technology,region_26,Bachelors,m,other,1,43,3,14,0,0,83
42755,Sales & Marketing,region_26,Bachelors,m,sourcing,1,30,3,4,0,0,51
50051,Analytics,region_8,Bachelors,m,sourcing,1,31,5,7,1,0,85
16980,Analytics,region_22,Bachelors,m,other,1,37,3,4,0,0,82
53861,Sales & Marketing,region_13,Masters & above,m,other,1,32,4,5,0,0,51
9668,Sales & Marketing,region_2,Bachelors,m,other,2,55,4,3,0,0,56
56323,Sales & Marketing,region_1,,m,sourcing,1,27,1,4,0,0,47
5243,HR,region_2,Bachelors,m,other,1,33,5,6,1,0,50
4723,Sales & Marketing,region_24,Masters & above,m,other,1,38,2,8,0,0,49
75993,Procurement,region_2,Bachelors,f,other,1,50,5,7,0,1,95
30465,Sales & Marketing,region_2,Masters & above,m,sourcing,1,58,1,16,0,0,50
12180,Analytics,region_7,Bachelors,m,sourcing,1,29,3,6,0,0,84
18811,Sales & Marketing,region_2,Bachelors,m,sourcing,1,41,2,6,0,0,45
11905,Technology,region_2,Bachelors,f,sourcing,1,56,3,12,0,0,83
41970,Sales & Marketing,region_2,Bachelors,f,other,1,38,1,8,0,0,52
47732,Technology,region_31,Bachelors,m,other,1,37,3,7,0,0,80
35285,Technology,region_2,Bachelors,f,other,2,56,3,2,1,0,81
74926,Operations,region_7,Masters & above,f,other,1,42,3,12,0,1,59
43580,Procurement,region_10,Bachelors,m,sourcing,2,32,4,3,1,0,71
59844,Operations,region_29,Bachelors,m,other,1,30,3,2,1,0,59
17367,Finance,region_7,Masters & above,m,other,3,35,5,3,0,0,58
31433,Operations,region_27,Bachelors,m,other,1,29,2,2,0,0,63
9606,Procurement,region_2,Below Secondary,f,sourcing,1,20,5,2,1,0,73
60455,Operations,region_30,Bachelors,m,sourcing,1,28,1,2,1,0,61
51812,Procurement,region_2,Bachelors,m,other,1,53,3,8,0,0,74
61986,Legal,region_2,Bachelors,m,other,1,28,,1,0,0,61
18219,Technology,region_15,Masters & above,f,sourcing,1,32,1,8,0,0,77
7616,Procurement,region_5,Bachelors,m,other,1,28,1,5,0,0,69
28331,Procurement,region_10,Masters & above,m,other,1,30,3,4,0,0,69
75947,Procurement,region_28,Bachelors,f,other,1,29,3,4,0,0,64
55734,Sales & Marketing,region_2,Bachelors,m,sourcing,2,24,3,2,0,0,51
75507,Technology,region_13,Bachelors,f,sourcing,1,25,3,3,0,0,77
39106,Sales & Marketing,region_2,Bachelors,m,sourcing,2,30,5,3,0,0,50
69054,Technology,region_2,Masters & above,m,sourcing,1,36,1,7,0,0,81
63980,Sales & Marketing,region_22,Bachelors,f,sourcing,2,28,3,5,1,0,50
19772,Analytics,region_2,Bachelors,m,other,1,28,3,1,0,0,78
54433,Sales & Marketing,region_4,Masters & above,f,other,1,33,3,9,0,0,52
3436,Technology,region_10,Bachelors,m,sourcing,2,31,4,2,1,0,80
15470,Technology,region_30,Bachelors,m,other,1,25,4,3,1,0,78
1718,Operations,region_13,Masters & above,m,other,2,42,3,4,0,0,59
19344,Technology,region_2,Bachelors,f,sourcing,2,25,2,3,0,0,75
44288,Procurement,region_28,Masters & above,m,sourcing,1,32,2,6,0,0,68
28739,Operations,region_2,Bachelors,m,sourcing,1,36,5,9,0,0,55
74827,Technology,region_14,Masters & above,f,other,2,35,3,9,0,0,78
56783,Sales & Marketing,region_22,Bachelors,f,sourcing,1,30,1,5,0,0,47
60197,Operations,region_34,Masters & above,m,sourcing,1,33,5,5,1,0,61
17165,Sales & Marketing,region_2,Masters & above,m,other,1,32,1,8,0,0,48
22861,Operations,region_2,Bachelors,m,sourcing,1,48,3,7,0,0,60
39713,HR,region_22,Masters & above,m,referred,1,32,5,3,1,0,46
30832,Sales & Marketing,region_7,Masters & above,m,sourcing,4,36,1,7,0,0,50
658,Sales & Marketing,region_13,Masters & above,m,sourcing,1,36,1,7,0,0,48
10993,Analytics,region_32,Bachelors,m,sourcing,2,31,5,4,0,0,83
54807,Technology,region_27,Bachelors,m,sourcing,1,33,2,7,0,0,79
553,Sales & Marketing,region_2,Bachelors,m,sourcing,1,52,4,7,0,0,48
34750,Technology,region_7,Masters & above,f,sourcing,1,45,5,12,1,0,77
67202,Sales & Marketing,region_28,Bachelors,m,sourcing,1,41,5,6,1,0,53
76062,Technology,region_28,Masters & above,f,sourcing,1,41,2,12,0,0,84
50300,Sales & Marketing,region_15,Masters & above,m,other,1,36,4,2,1,0,47
36667,Sales & Marketing,region_2,Masters & above,m,other,1,35,3,2,0,0,47
75991,Sales & Marketing,region_22,,m,other,1,28,4,4,0,0,50
26100,Sales & Marketing,region_15,Bachelors,m,sourcing,1,31,5,2,1,0,51
63022,Sales & Marketing,region_13,Bachelors,m,sourcing,1,30,1,6,0,0,49
43293,R&D,region_29,Bachelors,m,sourcing,1,32,1,2,0,0,83
68085,Sales & Marketing,region_7,Masters & above,m,sourcing,1,44,5,19,0,0,49
15715,Sales & Marketing,region_8,Bachelors,m,other,1,38,1,5,0,0,52
34813,Analytics,region_31,Bachelors,m,sourcing,2,37,5,7,0,0,82
30915,Operations,region_13,Masters & above,f,other,1,38,3,7,0,0,57
39001,Procurement,region_22,Bachelors,m,other,5,35,3,3,1,0,65
53973,Sales & Marketing,region_12,Bachelors,m,sourcing,1,33,,1,0,0,52
10520,Sales & Marketing,region_25,Masters & above,m,sourcing,1,45,3,5,0,0,45
54349,Analytics,region_29,Bachelors,m,other,1,29,,1,0,0,83
47520,Operations,region_24,Bachelors,f,other,1,33,4,9,1,0,61
16389,Analytics,region_22,Bachelors,m,sourcing,1,34,3,7,1,0,84
17852,Procurement,region_2,Below Secondary,f,sourcing,2,23,,1,1,0,70
10311,Sales & Marketing,region_2,Masters & above,m,other,1,50,1,3,0,0,55
12074,Technology,region_33,Bachelors,m,other,1,28,3,4,1,0,78
54670,Operations,region_26,Bachelors,m,sourcing,1,26,5,3,0,0,64
14028,HR,region_7,Bachelors,f,sourcing,1,29,3,5,1,0,47
73442,Operations,region_2,Bachelors,m,referred,1,34,5,7,0,0,78
17014,Sales & Marketing,region_4,Masters & above,m,other,1,43,1,14,0,0,53
47049,Operations,region_27,Bachelors,m,other,1,31,2,7,0,0,65
60701,Operations,region_22,Bachelors,m,referred,1,28,,1,0,0,59
45581,Sales & Marketing,region_26,Bachelors,m,sourcing,2,27,,1,0,0,47
35394,Sales & Marketing,region_26,Masters & above,m,sourcing,1,33,3,5,0,0,45
10333,HR,region_22,Masters & above,m,sourcing,1,34,4,4,0,0,48
25695,Technology,region_7,Bachelors,m,sourcing,1,44,4,4,0,0,83
21023,Analytics,region_32,Bachelors,m,sourcing,1,28,1,3,0,0,84
43545,Procurement,region_2,Bachelors,f,sourcing,3,27,1,6,0,0,67
2310,Analytics,region_22,Bachelors,m,other,1,29,3,4,1,0,86
22922,Operations,region_33,Bachelors,m,other,1,32,5,6,0,0,61
56510,Procurement,region_22,Masters & above,m,other,1,31,4,6,0,0,72
7267,Technology,region_2,Masters & above,m,sourcing,2,30,3,8,0,0,82
45289,Operations,region_4,Bachelors,m,other,1,38,4,4,1,0,59
1874,Finance,region_2,Masters & above,f,other,1,43,3,6,0,0,55
17620,Legal,region_26,Bachelors,m,sourcing,1,38,3,6,0,0,58
50485,Analytics,region_22,Bachelors,m,other,2,32,2,3,1,0,85
75793,Finance,region_7,Masters & above,f,sourcing,1,41,5,10,1,0,57
24344,Technology,region_15,Bachelors,m,sourcing,1,30,4,4,1,0,88
45355,Sales & Marketing,region_20,Bachelors,m,sourcing,1,27,4,1,0,0,48
31912,Sales & Marketing,region_28,Bachelors,m,sourcing,1,38,3,11,0,0,51
27261,HR,region_2,Bachelors,f,sourcing,1,36,4,8,0,0,47
77657,Finance,region_23,Bachelors,m,sourcing,2,35,5,5,0,0,62
61365,Operations,region_2,Bachelors,m,other,1,29,,1,0,0,59
64953,Procurement,region_2,Masters & above,f,other,1,44,5,7,1,0,74
39081,Operations,region_11,Masters & above,f,sourcing,1,40,4,4,1,0,58
18387,HR,region_2,Bachelors,m,sourcing,1,33,5,8,0,0,52
73475,Finance,region_2,Bachelors,f,other,1,29,,1,0,0,64
44734,Technology,region_14,Bachelors,m,sourcing,1,31,4,4,1,0,81
73408,Sales & Marketing,region_15,Bachelors,m,other,2,28,4,2,0,0,48
56917,Analytics,region_11,Bachelors,m,sourcing,1,27,3,5,1,0,85
69673,Finance,region_4,Masters & above,f,sourcing,1,35,4,7,0,0,57
63591,Sales & Marketing,region_14,Bachelors,m,sourcing,1,49,3,10,1,0,54
27463,Technology,region_25,Bachelors,f,sourcing,1,29,4,2,0,0,79
51027,Operations,region_31,Bachelors,f,sourcing,1,46,4,9,0,0,59
13217,Sales & Marketing,region_26,Bachelors,m,sourcing,1,43,5,4,0,0,48
77391,Sales & Marketing,region_32,Bachelors,m,other,1,35,3,4,0,0,50
47461,Sales & Marketing,region_16,Bachelors,f,sourcing,1,36,3,3,0,0,53
43019,Sales & Marketing,region_31,Bachelors,m,sourcing,1,35,1,10,0,0,52
46120,Legal,region_7,Masters & above,m,other,1,40,5,4,1,0,59
71020,Sales & Marketing,region_7,Bachelors,m,other,2,38,3,10,0,0,50
62932,Sales & Marketing,region_19,Bachelors,m,other,1,27,2,4,1,0,51
50225,Analytics,region_8,Bachelors,m,other,1,31,3,4,0,0,88
67947,Finance,region_11,Bachelors,m,sourcing,1,29,1,4,0,0,57
12956,Procurement,region_10,Masters & above,f,other,1,34,3,3,0,0,86
14037,Sales & Marketing,region_12,Bachelors,m,other,1,29,3,2,0,0,47
19894,Technology,region_22,Bachelors,m,referred,2,27,,1,1,0,81
20838,Analytics,region_31,Bachelors,m,sourcing,2,27,2,3,0,0,84
42325,Technology,region_15,Bachelors,m,sourcing,2,34,4,8,0,0,77
29412,Sales & Marketing,region_31,Bachelors,m,other,2,31,3,4,0,0,46
16319,Sales & Marketing,region_31,Masters & above,m,other,1,49,3,5,1,0,49
67962,Operations,region_12,Bachelors,f,other,1,44,3,11,0,0,59
77252,Procurement,region_2,Masters & above,m,other,1,52,3,9,1,0,70
2408,Operations,region_15,Bachelors,f,other,1,37,3,10,0,1,68
65074,Procurement,region_7,Masters & above,f,other,2,36,4,9,0,0,70
40319,Finance,region_12,Bachelors,m,sourcing,1,28,5,7,1,0,61
19833,Operations,region_19,Masters & above,m,other,1,36,3,9,0,0,62
9553,Sales & Marketing,region_20,Bachelors,m,other,1,31,3,2,0,0,47
16600,Technology,region_2,Bachelors,f,sourcing,1,58,5,17,1,0,76
49294,Operations,region_2,Bachelors,f,sourcing,2,35,5,4,1,0,63
73084,Analytics,region_11,Bachelors,m,other,1,31,4,3,1,0,86
61201,Technology,region_16,Bachelors,f,other,2,33,4,10,0,0,75
66961,Sales & Marketing,region_3,Masters & above,m,other,1,33,4,3,1,0,51
66208,Analytics,region_11,Bachelors,m,other,1,33,3,8,1,0,84
32911,Sales & Marketing,region_22,Masters & above,m,other,1,37,3,7,1,0,50
27627,Procurement,region_17,Bachelors,m,sourcing,1,44,3,16,0,0,69
53198,Procurement,region_2,Masters & above,m,sourcing,1,48,3,2,0,0,74
7731,Analytics,region_22,Bachelors,f,other,1,28,,1,1,0,83
17792,HR,region_2,Masters & above,f,sourcing,1,42,5,5,0,0,44
11574,Sales & Marketing,region_22,Bachelors,f,other,1,32,3,3,0,0,53
22152,Operations,region_15,Bachelors,m,referred,1,39,5,8,0,0,60
61548,HR,region_2,Masters & above,m,other,1,45,3,4,1,0,45
69127,Sales & Marketing,region_2,Bachelors,f,sourcing,1,28,,1,0,0,48
22010,Operations,region_2,Bachelors,m,other,1,40,5,10,1,0,60
31752,Sales & Marketing,region_20,Bachelors,m,other,1,32,5,8,0,0,63
59555,Operations,region_22,,m,other,1,25,3,2,1,0,60
9030,Technology,region_2,Bachelors,f,sourcing,1,60,3,14,0,0,79
61861,Technology,region_2,,m,sourcing,1,40,3,3,0,0,79
28603,Procurement,region_13,Bachelors,f,sourcing,1,31,2,3,0,0,73
8974,Operations,region_17,Bachelors,m,sourcing,1,26,2,3,1,0,62
34853,Legal,region_30,Bachelors,m,other,1,31,3,2,0,0,64
29374,Sales & Marketing,region_26,Bachelors,m,sourcing,1,26,3,4,0,0,55
3466,Technology,region_2,Bachelors,m,sourcing,4,34,3,6,0,0,81
20540,Operations,region_19,Masters & above,m,other,1,38,5,4,1,0,61
14517,Sales & Marketing,region_26,,m,other,2,29,3,3,1,0,48
41962,Procurement,region_17,Masters & above,m,other,1,47,3,9,0,0,64
62202,Procurement,region_11,Bachelors,m,other,1,28,1,2,0,0,71
29918,Analytics,region_7,Bachelors,m,sourcing,1,27,3,2,0,0,90
73593,HR,region_2,Bachelors,f,sourcing,1,33,4,7,1,0,50
74640,Technology,region_7,Masters & above,m,other,1,36,1,4,0,0,82
21045,Sales & Marketing,region_13,Bachelors,m,sourcing,1,26,5,3,1,0,47
6342,R&D,region_22,Bachelors,m,other,4,30,4,2,0,0,85
36601,Technology,region_26,Bachelors,m,other,2,33,3,5,0,0,82
75291,Operations,region_2,Bachelors,f,sourcing,1,26,5,2,1,0,58
22873,Sales & Marketing,region_6,Bachelors,m,other,3,26,1,2,0,0,51
40978,Sales & Marketing,region_26,Bachelors,f,other,1,31,1,5,1,1,54
38787,Sales & Marketing,region_29,,m,sourcing,1,22,3,2,0,0,51
53105,Sales & Marketing,region_4,Masters & above,m,sourcing,2,32,3,9,0,0,86
61762,Procurement,region_22,Bachelors,m,sourcing,1,31,1,4,1,0,68
48858,Analytics,region_4,Bachelors,m,other,1,29,5,4,1,0,82
56303,Analytics,region_15,Bachelors,m,sourcing,1,35,3,4,0,0,86
3856,Analytics,region_13,Bachelors,m,other,2,24,,1,0,0,83
10278,Procurement,region_2,Bachelors,f,sourcing,1,41,3,10,0,0,67
12223,Operations,region_7,Bachelors,f,other,1,37,3,5,0,0,62
39622,Operations,region_31,Bachelors,f,other,2,27,,1,0,0,57
69102,Sales & Marketing,region_31,Bachelors,f,sourcing,1,32,5,8,1,0,53
17265,Sales & Marketing,region_26,Bachelors,m,other,1,39,3,3,0,0,49
74704,Sales & Marketing,region_20,Masters & above,m,sourcing,2,39,2,6,0,0,52
66297,Sales & Marketing,region_19,Bachelors,m,other,1,33,5,6,1,1,47
5211,Procurement,region_2,Masters & above,m,other,1,34,1,9,0,0,67
71414,Operations,region_2,Masters & above,f,sourcing,1,49,4,19,0,0,61
18861,Analytics,region_20,Bachelors,m,other,1,29,3,6,0,0,85
479,Analytics,region_17,Bachelors,m,other,2,34,4,9,0,0,79
4372,Finance,region_22,,m,sourcing,1,29,1,2,0,0,58
48994,R&D,region_2,Bachelors,m,sourcing,2,45,4,7,0,0,83
66997,Operations,region_15,Bachelors,m,sourcing,1,43,3,13,1,0,58
13126,Operations,region_15,,m,other,1,42,2,4,0,0,55
10121,Sales & Marketing,region_27,Bachelors,m,sourcing,1,30,1,4,1,0,52
33531,R&D,region_22,Bachelors,m,other,1,28,,1,1,0,85
72686,Analytics,region_7,Bachelors,m,sourcing,1,51,5,9,1,0,85
68538,Analytics,region_22,Bachelors,m,referred,1,27,,1,0,0,90
24325,Analytics,region_4,Masters & above,m,sourcing,1,49,3,13,1,0,83
50507,Operations,region_2,Bachelors,f,sourcing,1,41,5,15,1,0,60
22189,Operations,region_31,Masters & above,f,other,1,34,4,5,0,0,64
75832,Technology,region_22,Masters & above,m,sourcing,1,34,4,5,1,0,79
34170,Operations,region_22,Masters & above,m,sourcing,2,35,5,6,1,0,57
12691,Procurement,region_7,Bachelors,m,other,1,33,4,10,1,0,69
61786,Technology,region_7,Masters & above,f,other,2,37,3,8,0,0,81
47630,Procurement,region_22,Bachelors,m,other,3,34,3,6,1,0,69
13677,Sales & Marketing,region_2,,m,other,1,29,2,3,0,0,48
56951,Analytics,region_30,Bachelors,m,other,1,33,3,6,1,0,84
59234,Sales & Marketing,region_13,Masters & above,m,sourcing,1,39,1,9,0,0,53
3997,Procurement,region_2,Masters & above,f,sourcing,1,39,2,10,0,0,67
36521,HR,region_2,Masters & above,f,sourcing,1,36,3,10,0,0,49
24567,Operations,region_2,,m,other,1,30,3,9,0,0,60
60318,HR,region_2,Masters & above,m,sourcing,1,54,3,2,0,0,48
68137,Technology,region_13,Masters & above,m,other,1,34,1,6,0,0,77
15160,Sales & Marketing,region_7,Bachelors,m,sourcing,1,37,5,8,1,0,48
53246,Sales & Marketing,region_2,Bachelors,m,sourcing,2,47,3,15,0,0,47
33892,Sales & Marketing,region_2,Bachelors,m,other,1,38,2,6,0,0,49
6013,Procurement,region_2,Bachelors,m,other,1,37,1,2,0,0,70
21100,Technology,region_2,Masters & above,f,sourcing,1,34,5,10,1,0,83
23242,Operations,region_14,Bachelors,m,other,1,41,3,5,0,0,61
5321,Sales & Marketing,region_22,Masters & above,m,other,1,32,4,2,0,0,50
28897,Technology,region_2,Bachelors,m,other,1,24,2,1,0,0,80
9196,Operations,region_2,Bachelors,f,sourcing,1,31,5,5,0,0,71
13988,Operations,region_15,Bachelors,m,other,1,31,5,5,1,0,62
17053,R&D,region_26,Bachelors,m,sourcing,1,35,5,6,1,0,80
42974,Procurement,region_7,Masters & above,m,other,1,38,2,5,0,0,64
41134,Operations,region_7,Bachelors,f,sourcing,1,36,4,3,0,0,59
60651,Finance,region_11,Bachelors,m,other,2,38,1,12,0,0,59
74581,HR,region_2,,m,other,1,30,3,2,0,0,52
47247,Procurement,region_17,Bachelors,f,other,1,26,1,2,0,0,67
8468,HR,region_22,Bachelors,f,sourcing,2,32,1,5,0,0,50
16876,Technology,region_26,,m,other,2,30,4,3,1,0,79
49590,Sales & Marketing,region_5,Masters & above,m,other,2,39,3,2,0,0,48
46114,Sales & Marketing,region_20,Bachelors,m,sourcing,1,36,2,8,0,0,53
47786,Operations,region_28,Bachelors,m,sourcing,2,30,3,4,0,0,58
76346,Operations,region_4,Bachelors,m,sourcing,1,29,4,6,0,0,61
30377,Procurement,region_20,Bachelors,f,sourcing,1,30,,1,0,0,70
10336,Operations,region_1,Bachelors,m,other,1,29,3,3,0,0,60
77177,Technology,region_2,Bachelors,m,other,1,47,4,5,1,0,79
75476,Finance,region_15,Bachelors,m,sourcing,1,27,2,3,0,0,62
50293,Sales & Marketing,region_2,Bachelors,m,other,1,58,4,27,0,0,50
57898,Procurement,region_17,Bachelors,f,other,2,46,3,13,1,0,71
48419,Analytics,region_2,Masters & above,m,other,1,42,2,8,0,0,82
8347,HR,region_2,Bachelors,f,sourcing,1,24,,1,1,0,52
12902,Sales & Marketing,region_17,Masters & above,m,sourcing,1,36,1,9,0,0,50
32149,HR,region_7,Masters & above,f,other,1,39,5,10,1,0,46
73957,Analytics,region_15,Bachelors,m,sourcing,1,31,3,4,0,0,89
60990,Analytics,region_32,Masters & above,m,other,1,27,3,4,0,0,84
23160,Operations,region_13,Bachelors,m,other,1,31,5,7,1,0,56
77380,Sales & Marketing,region_14,Bachelors,m,other,1,24,,1,0,0,50
4224,Finance,region_2,Masters & above,m,other,1,36,5,4,0,0,59
61784,Operations,region_26,Masters & above,m,other,1,46,4,2,0,0,57
53607,Sales & Marketing,region_2,Bachelors,f,other,1,29,1,3,0,0,50
14082,Analytics,region_22,Bachelors,m,other,3,29,,1,0,0,83
41357,Technology,region_7,Bachelors,m,sourcing,3,30,3,3,1,1,79
51313,Sales & Marketing,region_23,Masters & above,m,other,1,35,3,5,0,0,49
